0.000000 0.99951177 0.0005
0.001502 0.99939761 0.0005
0.003003 1.000256 0.0005
0.004505 1.0008844 0.0005
0.006006 0.99935967 0.0005
0.007508 1.0006312 0.0005
0.009009 1.0006909 0.0005
0.010511 1.0007313 0.0005
0.012012 0.99948883 0.0005
0.013514 0.99991656 0.0005
0.015015 0.99989116 0.0005
0.016517 1.0003067 0.0005
0.018018 1.0003298 0.0005
0.019520 1.0004948 0.0005
0.021021 0.99979856 0.0005
0.022523 1.0001514 0.0005
0.024024 0.99956937 0.0005
0.025526 1.0010561 0.0005
0.027027 1.0004476 0.0005
0.028529 1.0001841 0.0005
0.030030 0.99928833 0.0005
0.031532 1.0006569 0.0005
0.033033 0.9994884 0.0005
0.034535 1.0001131 0.0005
0.036036 1.0005717 0.0005
0.037538 1.0000079 0.0005
0.039039 1.0000484 0.0005
0.040541 0.99977067 0.0005
0.042042 0.99991037 0.0005
0.043544 0.99968011 0.0005
0.045045 1.000535 0.0005
0.046547 0.99988019 0.0005
0.048048 0.99981719 0.0005
0.049550 0.99984217 0.0005
0.051051 0.99981187 0.0005
0.052553 0.99994996 0.0005
0.054054 1.0002862 0.0005
0.055556 0.99976054 0.0005
0.057057 1.0001046 0.0005
0.058559 0.99989777 0.0005
0.060060 1.000282 0.0005
0.061562 0.99999148 0.0005
0.063063 0.99913998 0.0005
0.064565 0.99934582 0.0005
0.066066 1.000051 0.0005
0.067568 1.0002664 0.0005
0.069069 0.99988069 0.0005
0.070571 0.99946526 0.0005
0.072072 1.0005431 0.0005
0.073574 1.0000411 0.0005
0.075075 0.99991001 0.0005
0.076577 1.000023 0.0005
0.078078 0.99978331 0.0005
0.079580 0.9997159 0.0005
0.081081 0.99925561 0.0005
0.082583 0.99984203 0.0005
0.084084 0.99962128 0.0005
0.085586 0.99934042 0.0005
0.087087 0.99980947 0.0005
0.088589 1.0004322 0.0005
0.090090 1.0009525 0.0005
0.091592 1.0007182 0.0005
0.093093 1.0002535 0.0005
0.094595 0.99982668 0.0005
0.096096 1.0003318 0.0005
0.097598 1.0002406 0.0005
0.099099 1.0000221 0.0005
0.100601 0.99994935 0.0005
0.102102 1.0004609 0.0005
0.103604 1.0000181 0.0005
0.105105 0.99969574 0.0005
0.106607 0.99978746 0.0005
0.108108 0.99980429 0.0005
0.109610 1.0004433 0.0005
0.111111 0.99961355 0.0005
0.112613 0.99855558 0.0005
0.114114 1.0005042 0.0005
0.115616 1.0002592 0.0005
0.117117 1.0006275 0.0005
0.118619 1.0013114 0.0005
0.120120 1.0001876 0.0005
0.121622 1.0003207 0.0005
0.123123 0.99841519 0.0005
0.124625 0.99998981 0.0005
0.126126 1.000282 0.0005
0.127628 1.0003614 0.0005
0.129129 1.0001353 0.0005
0.130631 0.99962083 0.0005
0.132132 1.0001372 0.0005
0.133634 1.0004134 0.0005
0.135135 0.99922402 0.0005
0.136637 1.0002975 0.0005
0.138138 1.0003972 0.0005
0.139640 1.0008011 0.0005
0.141141 0.99957835 0.0005
0.142643 0.99951701 0.0005
0.144144 0.99960595 0.0005
0.145646 1.0005379 0.0005
0.147147 0.99983583 0.0005
0.148649 1.0000094 0.0005
0.150150 0.99941661 0.0005
0.151652 1.0005914 0.0005
0.153153 1.0002319 0.0005
0.154655 0.99987339 0.0005
0.156156 0.99897923 0.0005
0.157658 0.99991394 0.0005
0.159159 0.99846002 0.0005
0.160661 0.99995548 0.0005
0.162162 1.0004595 0.0005
0.163664 0.99971223 0.0005
0.165165 0.99952722 0.0005
0.166667 0.99968955 0.0005
0.168168 1.0002396 0.0005
0.169670 1.0001843 0.0005
0.171171 0.99993792 0.0005
0.172673 0.99950883 0.0005
0.174174 0.99878018 0.0005
0.175676 1.0008833 0.0005
0.177177 1.0003197 0.0005
0.178679 0.99967116 0.0005
0.180180 1.000217 0.0005
0.181682 0.99962553 0.0005
0.183183 0.99934965 0.0005
0.184685 0.99992047 0.0005
0.186186 0.99961501 0.0005
0.187688 1.0008099 0.0005
0.189189 0.99940677 0.0005
0.190691 1.0002582 0.0005
0.192192 1.0006537 0.0005
0.193694 0.99963813 0.0005
0.195195 0.99942946 0.0005
0.196697 1.0002421 0.0005
0.198198 0.99960536 0.0005
0.199700 1.0001828 0.0005
0.201201 0.99946447 0.0005
0.202703 0.99987504 0.0005
0.204204 0.9995199 0.0005
0.205706 1.0009195 0.0005
0.207207 0.99995258 0.0005
0.208709 0.99975774 0.0005
0.210210 0.99929596 0.0005
0.211712 1.0005996 0.0005
0.213213 0.99992106 0.0005
0.214715 1.0001164 0.0005
0.216216 0.99966097 0.0005
0.217718 1.0002746 0.0005
0.219219 1.0008779 0.0005
0.220721 1.0001856 0.0005
0.222222 1.000762 0.0005
0.223724 0.9996429 0.0005
0.225225 0.99941861 0.0005
0.226727 0.99922281 0.0005
0.228228 0.99947616 0.0005
0.229730 1.0005272 0.0005
0.231231 0.99995194 0.0005
0.232733 0.99905403 0.0005
0.234234 1.0003537 0.0005
0.235736 1.0003256 0.0005
0.237237 0.99957932 0.0005
0.238739 0.99973292 0.0005
0.240240 1.0000929 0.0005
0.241742 1.0005757 0.0005
0.243243 1.0000789 0.0005
0.244745 1.0001514 0.0005
0.246246 1.0008081 0.0005
0.247748 1.0004471 0.0005
0.249249 1.000199 0.0005
0.250751 0.99940023 0.0005
0.252252 1.000206 0.0005
0.253754 1.0005463 0.0005
0.255255 1.0003773 0.0005
0.256757 0.99972716 0.0005
0.258258 0.9996021 0.0005
0.259760 1.000678 0.0005
0.261261 0.99990792 0.0005
0.262763 0.9999503 0.0005
0.264264 1.0007447 0.0005
0.265766 1.000291 0.0005
0.267267 1.0004243 0.0005
0.268769 0.99999309 0.0005
0.270270 1.0002863 0.0005
0.271772 1.0006369 0.0005
0.273273 1.0003638 0.0005
0.274775 1.000372 0.0005
0.276276 0.99979801 0.0005
0.277778 1.0003596 0.0005
0.279279 1.0005378 0.0005
0.280781 0.99998115 0.0005
0.282282 1.0009931 0.0005
0.283784 0.99956355 0.0005
0.285285 0.99988699 0.0005
0.286787 0.99962913 0.0005
0.288288 0.99941477 0.0005
0.289790 0.99962336 0.0005
0.291291 1.0001391 0.0005
0.292793 0.99922298 0.0005
0.294294 0.99933519 0.0005
0.295796 1.0003768 0.0005
0.297297 0.99964316 0.0005
0.298799 1.0003357 0.0005
0.300300 0.99984814 0.0005
0.301802 0.99981485 0.0005
0.303303 1.0001439 0.0005
0.304805 1.0000467 0.0005
0.306306 0.9990444 0.0005
0.307808 1.0005357 0.0005
0.309309 1.0000112 0.0005
0.310811 1.0006909 0.0005
0.312312 1.0008551 0.0005
0.313814 1.000188 0.0005
0.315315 1.0005692 0.0005
0.316817 0.99928907 0.0005
0.318318 0.99973299 0.0005
0.319820 0.99989774 0.0005
0.321321 0.99941261 0.0005
0.322823 0.99989496 0.0005
0.324324 1.00005 0.0005
0.325826 1.0004736 0.0005
0.327327 0.99946745 0.0005
0.328829 1.0000177 0.0005
0.330330 0.99984301 0.0005
0.331832 0.99960109 0.0005
0.333333 1.0005369 0.0005
0.334835 0.99941527 0.0005
0.336336 1.0008402 0.0005
0.337838 0.99951964 0.0005
0.339339 1.0004785 0.0005
0.340841 1.0000487 0.0005
0.342342 1.0006616 0.0005
0.343844 0.99966117 0.0005
0.345345 1.0003663 0.0005
0.346847 1.0001495 0.0005
0.348348 1.000292 0.0005
