2458238.521431162022054    19.930515964415736    0.015000000000000    Spectrograph
2458261.280300681479275    20.134584192397192    0.015000000000000    Spectrograph
2458242.234384450130165    20.075404699136740    0.015000000000000    Spectrograph
2458264.409316735342145    19.929809956606160    0.015000000000000    Spectrograph
2458237.261000096797943    20.107698109976745    0.015000000000000    Spectrograph
2458242.395829425659031    20.106371448144028    0.015000000000000    Spectrograph
2458251.155141386203468    19.907677338732050    0.015000000000000    Spectrograph
2458246.266810116358101    19.941345913708723    0.015000000000000    Spectrograph
2458243.163395822513849    20.139870066370520    0.015000000000000    Spectrograph
2458257.399211166426539    19.909285146393231    0.015000000000000    Spectrograph
2458231.258937606122345    20.112375373451613    0.015000000000000    Spectrograph
2458241.340112856589258    20.019433373236566    0.015000000000000    Spectrograph
2458247.141800474841148    19.982131432722724    0.015000000000000    Spectrograph
2458245.327018402516842    19.902798490811950    0.015000000000000    Spectrograph
2458247.215057158377022    19.976911714836408    0.015000000000000    Spectrograph
2458255.088349936064333    20.108950029417379    0.015000000000000    Spectrograph
2458249.533534196671098    20.128231241038364    0.015000000000000    Spectrograph
2458263.214270407333970    19.909857093442017    0.015000000000000    Spectrograph
2458257.380770337302238    19.930077570363355    0.015000000000000    Spectrograph
2458238.377883140463382    19.953067236921235    0.015000000000000    Spectrograph
2458254.192032646853477    20.035561596260919    0.015000000000000    Spectrograph
2458258.316340215504169    19.936244053411386    0.015000000000000    Spectrograph
2458255.422824821434915    20.096468663065448    0.015000000000000    Spectrograph
2458245.255522829480469    19.920723817412672    0.015000000000000    Spectrograph
2458250.201094937976450    19.982552975049011    0.015000000000000    Spectrograph
2458267.458143073599786    20.102864334306297    0.015000000000000    Spectrograph
2458242.333022446371615    20.076080953150754    0.015000000000000    Spectrograph
2458239.218221716117114    19.918022461577603    0.015000000000000    Spectrograph
2458232.230520858895034    19.962780212744793    0.015000000000000    Spectrograph
2458237.294277322944254    20.105349538653098    0.015000000000000    Spectrograph
2458284.390202783513814    25.074222130946950    0.005000000000000    UltimateSpectrograph
2458284.033917447552085    25.042610281578636    0.005000000000000    UltimateSpectrograph
2458278.188271751627326    25.060074145651331    0.005000000000000    UltimateSpectrograph
2458278.219488738104701    25.062580155408543    0.005000000000000    UltimateSpectrograph
2458274.221475923433900    24.977528373642901    0.005000000000000    UltimateSpectrograph
2458297.324885698035359    25.107646874841890    0.005000000000000    UltimateSpectrograph
2458282.343775801826268    24.939620428452574    0.005000000000000    UltimateSpectrograph
2458283.412845082115382    24.997816231125064    0.005000000000000    UltimateSpectrograph
2458284.129329500719905    25.055711271733131    0.005000000000000    UltimateSpectrograph
2458293.490386018063873    24.917558833841177    0.005000000000000    UltimateSpectrograph
